Atlas	Species	Section	Developmental stage	Sex	Technology	Kind	Tissue	Disease	Spatial clustering	H&E	Download	ExploreId	n_obs	n_genes
SCDS0000320	Homo sapiens / 人	GSM6337503_processed.h5ad	GSM6337503		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003435/GSM6337503_processed.h5ad	cdcp_SCDS0000320_GSM6337503	3220	20624
SCDS0000320	Homo sapiens / 人	GSM6337488_processed.h5ad	GSM6337488		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003440/GSM6337488_processed.h5ad	cdcp_SCDS0000320_GSM6337488	12042	23472
SCDS0000320	Homo sapiens / 人	GSM6337510_processed.h5ad	GSM6337510		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003428/GSM6337510_processed.h5ad	cdcp_SCDS0000320_GSM6337510	10239	22657
SCDS0000320	Homo sapiens / 人	GSM6337505_processed.h5ad	GSM6337505		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Ovarian cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003431/GSM6337505_processed.h5ad	cdcp_SCDS0000320_GSM6337505	1897	21387
SCDS0000320	Homo sapiens / 人	GSM6337495_processed.h5ad	GSM6337495		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003434/GSM6337495_processed.h5ad	cdcp_SCDS0000320_GSM6337495	9981	23963
SCDS0000320	Homo sapiens / 人	GSM6337501_processed.h5ad	GSM6337501		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003427/GSM6337501_processed.h5ad	cdcp_SCDS0000320_GSM6337501	1364	19711
SCDS0000320	Homo sapiens / 人	GSM6337499_processed.h5ad	GSM6337499		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003426/GSM6337499_processed.h5ad	cdcp_SCDS0000320_GSM6337499	12017	23493
SCDS0000320	Homo sapiens / 人	GSM6337514_processed.h5ad	GSM6337514		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Ovarian cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003432/GSM6337514_processed.h5ad	cdcp_SCDS0000320_GSM6337514	12266	24320
SCDS0000320	Homo sapiens / 人	GSM6337491_processed.h5ad	GSM6337491		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003430/GSM6337491_processed.h5ad	cdcp_SCDS0000320_GSM6337491	21938	24516
SCDS0000320	Homo sapiens / 人	GSM6337486_processed.h5ad	GSM6337486		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003433/GSM6337486_processed.h5ad	cdcp_SCDS0000320_GSM6337486	15891	22740
SCDS0000320	Homo sapiens / 人	GSM6337509_processed.h5ad	GSM6337509		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003429/GSM6337509_processed.h5ad	cdcp_SCDS0000320_GSM6337509	16551	23507
SCDS0000320	Homo sapiens / 人	GSM6337512_processed.h5ad	GSM6337512		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Ovarian cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003436/GSM6337512_processed.h5ad	cdcp_SCDS0000320_GSM6337512	5567	22748
SCDS0000320	Homo sapiens / 人	GSM6337484_processed.h5ad	GSM6337484		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003437/GSM6337484_processed.h5ad	cdcp_SCDS0000320_GSM6337484	15608	22559
SCDS0000320	Homo sapiens / 人	GSM6337506_processed.h5ad	GSM6337506		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Ovarian cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003445/GSM6337506_processed.h5ad	cdcp_SCDS0000320_GSM6337506	893	18099
SCDS0000320	Homo sapiens / 人	GSM6337493_processed.h5ad	GSM6337493		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003438/GSM6337493_processed.h5ad	cdcp_SCDS0000320_GSM6337493	14957	24380
SCDS0000320	Homo sapiens / 人	GSM6337497_processed.h5ad	GSM6337497		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003441/GSM6337497_processed.h5ad	cdcp_SCDS0000320_GSM6337497	18066	23747
SCDS0000320	Homo sapiens / 人	GSM6337511_processed.h5ad	GSM6337511		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Ovarian cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003443/GSM6337511_processed.h5ad	cdcp_SCDS0000320_GSM6337511	13888	24675
SCDS0000320	Homo sapiens / 人	GSM6337507_processed.h5ad	GSM6337507		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003439/GSM6337507_processed.h5ad	cdcp_SCDS0000320_GSM6337507	15324	24437
SCDS0000320	Homo sapiens / 人	GSM6337494_processed.h5ad	GSM6337494		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003451/GSM6337494_processed.h5ad	cdcp_SCDS0000320_GSM6337494	9616	24242
SCDS0000320	Homo sapiens / 人	GSM6337508_processed.h5ad	GSM6337508		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003452/GSM6337508_processed.h5ad	cdcp_SCDS0000320_GSM6337508	8189	22171
SCDS0000320	Homo sapiens / 人	GSM6337500_processed.h5ad	GSM6337500		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003454/GSM6337500_processed.h5ad	cdcp_SCDS0000320_GSM6337500	8773	23311
SCDS0000320	Homo sapiens / 人	GSM6337502_processed.h5ad	GSM6337502		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Melanoma	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003442/GSM6337502_processed.h5ad	cdcp_SCDS0000320_GSM6337502	5191	22582
SCDS0000320	Homo sapiens / 人	GSM6337504_processed.h5ad	GSM6337504		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Ovarian cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003448/GSM6337504_processed.h5ad	cdcp_SCDS0000320_GSM6337504	3454	22781
SCDS0000320	Homo sapiens / 人	GSM6337485_processed.h5ad	GSM6337485		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003450/GSM6337485_processed.h5ad	cdcp_SCDS0000320_GSM6337485	12748	22193
SCDS0000320	Homo sapiens / 人	GSM6337513_processed.h5ad	GSM6337513		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Ovarian cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003449/GSM6337513_processed.h5ad	cdcp_SCDS0000320_GSM6337513	9032	23793
SCDS0000320	Homo sapiens / 人	GSM6337487_processed.h5ad	GSM6337487		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003446/GSM6337487_processed.h5ad	cdcp_SCDS0000320_GSM6337487	8105	22530
SCDS0000320	Homo sapiens / 人	GSM6337498_processed.h5ad	GSM6337498		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003456/GSM6337498_processed.h5ad	cdcp_SCDS0000320_GSM6337498	12874	23899
SCDS0000320	Homo sapiens / 人	GSM6337496_processed.h5ad	GSM6337496		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003447/GSM6337496_processed.h5ad	cdcp_SCDS0000320_GSM6337496	18955	24102
SCDS0000320	Homo sapiens / 人	GSM6337489_processed.h5ad	GSM6337489		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003455/GSM6337489_processed.h5ad	cdcp_SCDS0000320_GSM6337489	10979	23646
SCDS0000320	Homo sapiens / 人	GSM6337492_processed.h5ad	GSM6337492		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003444/GSM6337492_processed.h5ad	cdcp_SCDS0000320_GSM6337492	13047	24469
SCDS0000320	Homo sapiens / 人	GSM6337490_processed.h5ad	GSM6337490		10x Genomics Chromium	snrna	Lung, Ovary, Melanoma metastasis	Lung cancer	https://db.cngb.org/cdcp/dataset/SCDS0000320		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000320/SCSP0003453/GSM6337490_processed.h5ad	cdcp_SCDS0000320_GSM6337490	12279	24358
SCDS0000321	Homo sapiens / 人	GSM6058622_processed.h5ad	GSM6058622		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000321		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000321/SCSP0003458/GSM6058622_processed.h5ad	cdcp_SCDS0000321_GSM6058622	368	9541
SCDS0000321	Homo sapiens / 人	GSM6058620_processed.h5ad	GSM6058620		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000321		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000321/SCSP0003459/GSM6058620_processed.h5ad	cdcp_SCDS0000321_GSM6058620	196	7856
SCDS0000321	Homo sapiens / 人	GSM6058617_processed.h5ad	GSM6058617		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000321		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000321/SCSP0003457/GSM6058617_processed.h5ad	cdcp_SCDS0000321_GSM6058617	2828	6137
SCDS0000321	Homo sapiens / 人	GSM6058618_processed.h5ad	GSM6058618		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000321		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000321/SCSP0003462/GSM6058618_processed.h5ad	cdcp_SCDS0000321_GSM6058618	380	10825
SCDS0000321	Homo sapiens / 人	GSM6058623_processed.h5ad	GSM6058623		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000321		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000321/SCSP0003463/GSM6058623_processed.h5ad	cdcp_SCDS0000321_GSM6058623	1326	11087
SCDS0000321	Homo sapiens / 人	GSM6058619_processed.h5ad	GSM6058619		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000321		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000321/SCSP0003460/GSM6058619_processed.h5ad	cdcp_SCDS0000321_GSM6058619	556	11354
SCDS0000321	Homo sapiens / 人	GSM6058621_processed.h5ad	GSM6058621		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000321		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000321/SCSP0003464/GSM6058621_processed.h5ad	cdcp_SCDS0000321_GSM6058621	393	9516
SCDS0000321	Homo sapiens / 人	GSM6058624_processed.h5ad	GSM6058624		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000321		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000321/SCSP0003461/GSM6058624_processed.h5ad	cdcp_SCDS0000321_GSM6058624	800	9992
SCDS0000322	Homo sapiens / 人	GSM4317811_processed.h5ad	GSM4317811		10x Genomics Chromium	snrna	Bone marrow	Acute myeloid leukemia	https://db.cngb.org/cdcp/dataset/SCDS0000322		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000322/SCSP0003465/GSM4317811_processed.h5ad	cdcp_SCDS0000322_GSM4317811	3371	19360
SCDS0000322	Homo sapiens / 人	GSM4317814_processed.h5ad	GSM4317814		10x Genomics Chromium	snrna	Bone marrow	Acute myeloid leukemia	https://db.cngb.org/cdcp/dataset/SCDS0000322		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000322/SCSP0003470/GSM4317814_processed.h5ad	cdcp_SCDS0000322_GSM4317814	6150	20536
SCDS0000323	Homo sapiens / 人	GSM6112146_processed.h5ad	GSM6112146		BD Rhapsody	snrna	Brain	Lung adenocarcinoma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003476/GSM6112146_processed.h5ad	cdcp_SCDS0000323_GSM6112146	26506	3791
SCDS0000323	Homo sapiens / 人	GSM6112135_processed.h5ad	GSM6112135		BD Rhapsody	snrna	Brain	Glioma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003477/GSM6112135_processed.h5ad	cdcp_SCDS0000323_GSM6112135	32393	5551
SCDS0000323	Homo sapiens / 人	GSM6112145_processed.h5ad	GSM6112145		BD Rhapsody	snrna	Brain	Lung adenocarcinoma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003485/GSM6112145_processed.h5ad	cdcp_SCDS0000323_GSM6112145	29531	4452
SCDS0000323	Homo sapiens / 人	GSM6112144_processed.h5ad	GSM6112144		BD Rhapsody	snrna	Brain	Lung adenocarcinoma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003478/GSM6112144_processed.h5ad	cdcp_SCDS0000323_GSM6112144	28785	5259
SCDS0000323	Homo sapiens / 人	GSM6112134_processed.h5ad	GSM6112134		BD Rhapsody	snrna	Brain	Glioma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003481/GSM6112134_processed.h5ad	cdcp_SCDS0000323_GSM6112134	27263	3824
SCDS0000323	Homo sapiens / 人	GSM6112137_processed.h5ad	GSM6112137		BD Rhapsody	snrna	Brain	Lung adenocarcinoma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003475/GSM6112137_processed.h5ad	cdcp_SCDS0000323_GSM6112137	32233	5537
SCDS0000323	Homo sapiens / 人	GSM6112139_processed.h5ad	GSM6112139		BD Rhapsody	snrna	Brain	Lung adenocarcinoma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003480/GSM6112139_processed.h5ad	cdcp_SCDS0000323_GSM6112139	30367	5414
SCDS0000323	Homo sapiens / 人	GSM6112136_processed.h5ad	GSM6112136		BD Rhapsody	snrna	Brain	Glioma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003484/GSM6112136_processed.h5ad	cdcp_SCDS0000323_GSM6112136	30561	5141
SCDS0000323	Homo sapiens / 人	GSM6112133_processed.h5ad	GSM6112133		BD Rhapsody	snrna	Brain	Glioma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003473/GSM6112133_processed.h5ad	cdcp_SCDS0000323_GSM6112133	30431	5469
SCDS0000323	Homo sapiens / 人	GSM6112141_processed.h5ad	GSM6112141		BD Rhapsody	snrna	Brain	Lung adenocarcinoma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003486/GSM6112141_processed.h5ad	cdcp_SCDS0000323_GSM6112141	31389	4891
SCDS0000323	Homo sapiens / 人	GSM6112138_processed.h5ad	GSM6112138		BD Rhapsody	snrna	Brain	Lung adenocarcinoma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003483/GSM6112138_processed.h5ad	cdcp_SCDS0000323_GSM6112138	28532	5196
SCDS0000323	Homo sapiens / 人	GSM6112142_processed.h5ad	GSM6112142		BD Rhapsody	snrna	Brain	Lung adenocarcinoma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003474/GSM6112142_processed.h5ad	cdcp_SCDS0000323_GSM6112142	28806	5077
SCDS0000323	Homo sapiens / 人	GSM6112143_processed.h5ad	GSM6112143		BD Rhapsody	snrna	Brain	Lung adenocarcinoma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003482/GSM6112143_processed.h5ad	cdcp_SCDS0000323_GSM6112143	28987	5224
SCDS0000323	Homo sapiens / 人	GSM6112140_processed.h5ad	GSM6112140		BD Rhapsody	snrna	Brain	Lung adenocarcinoma	https://db.cngb.org/cdcp/dataset/SCDS0000323		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000323/SCSP0003479/GSM6112140_processed.h5ad	cdcp_SCDS0000323_GSM6112140	30764	5586
SCDS0000324	Homo sapiens / 人	GSM6476994_processed.h5ad	GSM6476994		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000324		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000324/SCSP0003489/GSM6476994_processed.h5ad	cdcp_SCDS0000324_GSM6476994	3402	17524
SCDS0000324	Homo sapiens / 人	GSM6477002_processed.h5ad	GSM6477002		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000324		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000324/SCSP0003493/GSM6477002_processed.h5ad	cdcp_SCDS0000324_GSM6477002	9736	19494
SCDS0000324	Homo sapiens / 人	GSM6476997_processed.h5ad	GSM6476997		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000324		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000324/SCSP0003497/GSM6476997_processed.h5ad	cdcp_SCDS0000324_GSM6476997	2422	16938
SCDS0000324	Homo sapiens / 人	GSM6476992_processed.h5ad	GSM6476992		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000324		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000324/SCSP0003490/GSM6476992_processed.h5ad	cdcp_SCDS0000324_GSM6476992	2336	17054
SCDS0000324	Homo sapiens / 人	GSM6477001_processed.h5ad	GSM6477001		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000324		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000324/SCSP0003487/GSM6477001_processed.h5ad	cdcp_SCDS0000324_GSM6477001	3742	17584
SCDS0000324	Homo sapiens / 人	GSM6476998_processed.h5ad	GSM6476998		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000324		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000324/SCSP0003488/GSM6476998_processed.h5ad	cdcp_SCDS0000324_GSM6476998	5518	18509
SCDS0000324	Homo sapiens / 人	GSM6477000_processed.h5ad	GSM6477000		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000324		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000324/SCSP0003498/GSM6477000_processed.h5ad	cdcp_SCDS0000324_GSM6477000	10219	19452
SCDS0000324	Homo sapiens / 人	GSM6476995_processed.h5ad	GSM6476995		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000324		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000324/SCSP0003495/GSM6476995_processed.h5ad	cdcp_SCDS0000324_GSM6476995	2625	17456
SCDS0000324	Homo sapiens / 人	GSM6476991_processed.h5ad	GSM6476991		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000324		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000324/SCSP0003492/GSM6476991_processed.h5ad	cdcp_SCDS0000324_GSM6476991	2499	16954
SCDS0000324	Homo sapiens / 人	GSM6476999_processed.h5ad	GSM6476999		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000324		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000324/SCSP0003494/GSM6476999_processed.h5ad	cdcp_SCDS0000324_GSM6476999	5061	18513
SCDS0000324	Homo sapiens / 人	GSM6476993_processed.h5ad	GSM6476993		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000324		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000324/SCSP0003496/GSM6476993_processed.h5ad	cdcp_SCDS0000324_GSM6476993	6374	18331
SCDS0000324	Homo sapiens / 人	GSM6476996_processed.h5ad	GSM6476996		10x Genomics Chromium	snrna	Blood		https://db.cngb.org/cdcp/dataset/SCDS0000324		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000324/SCSP0003491/GSM6476996_processed.h5ad	cdcp_SCDS0000324_GSM6476996	3835	17807
SCDS0000325	Rattus norvegicus / 褐家鼠	GSM6131937_processed.h5ad	GSM6131937		10x Genomics Chromium	snrna	Spinal cord		https://db.cngb.org/cdcp/dataset/SCDS0000325		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000325/SCSP0003501/GSM6131937_processed.h5ad	cdcp_SCDS0000325_GSM6131937	8830	17526
SCDS0000325	Rattus norvegicus / 褐家鼠	GSM6131939_processed.h5ad	GSM6131939		10x Genomics Chromium	snrna	Spinal cord		https://db.cngb.org/cdcp/dataset/SCDS0000325		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000325/SCSP0003502/GSM6131939_processed.h5ad	cdcp_SCDS0000325_GSM6131939	9096	22408
SCDS0000325	Rattus norvegicus / 褐家鼠	GSM6131936_processed.h5ad	GSM6131936		10x Genomics Chromium	snrna	Spinal cord		https://db.cngb.org/cdcp/dataset/SCDS0000325		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000325/SCSP0003499/GSM6131936_processed.h5ad	cdcp_SCDS0000325_GSM6131936	10685	17760
SCDS0000325	Rattus norvegicus / 褐家鼠	GSM6131938_processed.h5ad	GSM6131938		10x Genomics Chromium	snrna	Spinal cord		https://db.cngb.org/cdcp/dataset/SCDS0000325		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000325/SCSP0003500/GSM6131938_processed.h5ad	cdcp_SCDS0000325_GSM6131938	8239	22709
SCDS0000325	Rattus norvegicus / 褐家鼠	GSM6131940_processed.h5ad	GSM6131940		10x Genomics Chromium	snrna	Spinal cord		https://db.cngb.org/cdcp/dataset/SCDS0000325		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000325/SCSP0003503/GSM6131940_processed.h5ad	cdcp_SCDS0000325_GSM6131940	9680	22742
SCDS0000326	Homo sapiens / 人	GSM6576372_processed.h5ad	GSM6576372		10x Genomics Chromium	snrna	Ascites, Blood, Ovary	Ovarian cancer	https://db.cngb.org/cdcp/dataset/SCDS0000326		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000326/SCSP0003506/GSM6576372_processed.h5ad	cdcp_SCDS0000326_GSM6576372	9680	27987
SCDS0000326	Homo sapiens / 人	GSM6576369_processed.h5ad	GSM6576369		10x Genomics Chromium	snrna	Ascites, Blood, Ovary	Ovarian cancer	https://db.cngb.org/cdcp/dataset/SCDS0000326		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000326/SCSP0003505/GSM6576369_processed.h5ad	cdcp_SCDS0000326_GSM6576369	10971	28021
SCDS0000326	Homo sapiens / 人	GSM6576367_processed.h5ad	GSM6576367		10x Genomics Chromium	snrna	Ascites, Blood, Ovary	Ovarian cancer	https://db.cngb.org/cdcp/dataset/SCDS0000326		https://ftp.cngb.org/pub/SciRAID/cdcp/SCDS0000326/SCSP0003507/GSM6576367_processed.h5ad	cdcp_SCDS0000326_GSM6576367	9219	36815
